Id,SalePrice
2735,134252.8977943305
2736,145119.1548817359
2737,109034.40332193069
2738,150457.71910125608
2739,183353.40697964668
2740,146614.75227951788
2741,128538.2620047618
2742,180146.3727082493
2743,153965.44554694748
2744,160733.26343028457
2745,154494.88753934042
2746,128187.63897174224
2747,171103.8893995054
2748,115103.815052108
2749,120389.33726884935
2750,114014.50952277365
2751,121255.06186523839
2752,249012.4733519214
2753,169624.03785079028
2754,263617.13590713596
2755,131923.38786337714
2756,59144.019565374445
2757,53102.744415633366
2758,70630.71487234249
2759,157235.31986449193
2760,122895.35218969325
2761,161310.11042827024
2762,146001.53530250897
2763,223954.93257918034
2764,174573.8804398251
2765,288648.17816479073
2766,107316.88949298365
2767,69956.12590374488
2768,120687.66139844424
2769,116766.05788809333
2770,167403.95729375246
2771,93802.18009021008
2772,108784.49160700149
2773,152312.8924410152
2774,146727.67634369945
2775,126167.5891266255
2776,159290.83796219793
2777,168587.26373220098
2778,132455.88891320396
2779,128358.97666140192
2780,115290.17174672752
2781,81399.87385517414
2782,68605.03010024769
2783,73884.98867574171
2784,116386.81634599862
2785,117662.62049865605
2786,36681.81034158886
2787,114210.89930715268
2788,46571.99670519587
2789,198278.6700735493
2790,95040.26234196493
2791,108124.23794549717
2792,42941.8106460337
2793,187436.94504852794
2794,68326.99431154862
2795,115143.75883183721
2796,83344.93201175572
2797,226983.6544415595
2798,107331.82069823991
2799,118248.17683514678
2800,64929.01418309496
2801,110677.30208414847
2802,140438.05884047138
2803,186218.04962084806
2804,151350.20019579635
2805,98969.62959188146
2806,79758.68849197455
2807,171714.41646496564
2808,154253.77493004463
2809,122587.26505306186
2810,122534.26104809824
2811,182320.851313646
2812,173820.014897548
2813,176596.4096771116
2814,180453.82442544357
2815,102323.47079172893
2816,253992.12691930495
2817,156099.3051025288
2818,127055.71495795499
2819,182388.8442239762
2820,126296.96672431947
2821,119563.47107557666
2822,201812.9802031853
2823,292920.3008162054
2824,177747.67339847956
2825,161856.5137894402
2826,122146.45859173403
2827,135509.359776843
2828,238461.58676634394
2829,237471.27085500307
2830,228420.63428505562
2831,194128.0628852164
2832,241823.19570804824
2833,268429.8973812171
2834,215118.64063499164
2835,225240.49693557585
2836,211424.56670953857
2837,182862.35495605643
2838,133394.19195883966
2839,183977.29157373172
2840,203285.8475701866
2841,207438.76531778826
2842,234642.6858900902
2843,151260.23869729374
2844,185601.06572954298
2845,99043.05635120356
2846,215564.74723896984
2847,212585.79192740875
2848,240381.85101731695
2849,205639.91163765942
2850,295756.73895353184
2851,236272.06614737515
2852,254234.03657024604
2853,236403.4261390496
2854,169169.74285851413
2855,214133.27900249732
2856,202075.77351172784
2857,194097.33299693605
2858,210976.29306871016
2859,126894.76504293275
2860,120568.22733654657
2861,139485.9510094843
2862,220179.39374028635
2863,134616.56608787744
2864,247150.54110711085
2865,168220.93655348165
2866,201997.67823227993
2867,64285.551610055176
2868,135412.65204617506
2869,104939.20200026668
2870,141289.19373281425
2871,77924.21706621966
2872,9323.843680202
2873,93865.41435756942
2874,136020.1235415733
2875,138783.76886860776
2876,194567.47093388368
2877,126717.10514141066
2878,153235.18097217445
2879,135942.53304296604
2880,99969.2675561613
2881,148937.18202226303
2882,148792.67604470806
2883,189228.8626406163
2884,212822.82447653968
2885,173401.8009134905
2886,223521.99614899687
2887,106947.76928821515
2888,136711.1462135957
2889,39214.47744856746
2890,52298.49938509302
2891,148141.6461083808
2892,30768.636095889407
2893,99929.82517599636
2894,37248.857186903566
2895,288584.551890934
2896,263756.4028650528
2897,205766.26672405447
2898,186261.88504365346
2899,220413.7991570902
2900,172668.74432909573
2901,239144.67790714937
2902,194053.1972441244
2903,313414.5443476082
2904,326170.8843476396
2905,58504.10130372479
2906,259048.63002010746
2907,113432.44777437128
2908,117428.24763038945
2909,172390.39185631857
2910,62859.8103722518
2911,76946.44361392283
2912,165791.31047741676
2913,77657.89557319084
2914,60829.687095907735
2915,61404.105916730885
2916,80068.50305365262
2917,181450.13302432533
2918,108716.71250094064
2919,253268.60266450685
